"구명","유형","설치주소","지역명","상세설치장소","설치기관(회사)","설치위치(X좌표)","설치위치(Y좌표)","콘텐츠아이디"
"종로구","공공기관","종로5.6가동 주민센터","서울특별시 종로구 종로35가길 19","종로35가길 19","미래부(KT)","127.004975","37.57195","WF152805"
"종로구","공공기관","종로5.6가동 주민센터","서울특별시 종로구 종로35가길 19","종로35가길 19","미래부(KT)","127.004975","37.57195","WF152806"
"종로구","공공기관","종로5.6가동 주민센터","서울특별시 종로구 종로35가길 19","종로35가길 19","미래부(KT)","127.004975","37.57195","WF152807"
"종로구","공공기관","종로5.6가동 주민센터","서울특별시 종로구 종로35가길 19","종로35가길 19","미래부(KT)","127.004975","37.57195","WF152808"
"종로구","공공기관","종로5.6가동 주민센터","서울특별시 종로구 종로35가길 19","종로35가길 19","미래부(KT)","127.004975","37.57195","WF152809"
"종로구","문화관광","종로구민회관 창신","서울특별시 종로구 지봉로5길 7-5","창신동 222-8","미래부(SKT)","127.0144785","37.5734758","WF152810"
"종로구","공공기관","종로구청","서울특별시 종로구 삼봉로 43","삼봉로 43","미래부(KT)","126.979642","37.573033","WF152811"
"종로구","공공기관","종로구청","서울특별시 종로구 삼봉로 43","삼봉로 43","미래부(KT)","126.979642","37.573033","WF152812"
"종로구","공공기관","종로구청","서울특별시 종로구 삼봉로 43","삼봉로 43","미래부(KT)","126.979642","37.573033","WF152813"
"종로구","공공기관","종로구청","서울특별시 종로구 삼봉로 43","삼봉로 43","미래부(KT)","126.979642","37.573033","WF152814"
"종로구","공공기관","종로구청","서울특별시 종로구 삼봉로 43","삼봉로 43","미래부(KT)","126.979642","37.573033","WF152815"
"종로구","공공기관","종로구청","서울특별시 종로구 삼봉로 43","삼봉로 43","미래부(KT)","126.979642","37.573033","WF152816"
"종로구","공공기관","종로구청","서울특별시 종로구 삼봉로 43","삼봉로 43","미래부(KT)","126.979642","37.573033","WF152817"
"종로구","공공기관","종로구청","서울특별시 종로구 삼봉로 43","삼봉로 43","미래부(KT)","126.979642","37.573033","WF152818"
"종로구","공공기관","종로구청","서울특별시 종로구 삼봉로 43","삼봉로 43","미래부(KT)","126.979642","37.573033","WF152819"
"종로구","공공기관","종로구청","서울특별시 종로구 삼봉로 43","삼봉로 43","미래부(KT)","126.979642","37.573033","WF152820"
"종로구","공공기관","종로구청","서울특별시 종로구 삼봉로 43","삼봉로 43","미래부(KT)","126.979642","37.573033","WF152821"
"종로구","공공기관","종로구청","서울특별시 종로구 삼봉로 43","삼봉로 43","미래부(KT)","126.979642","37.573033","WF152822"
"종로구","공공기관","종로구청","서울특별시 종로구 삼봉로 43","삼봉로 43","미래부(KT)","126.979642","37.573033","WF152823"
"종로구","공공기관","종로구청","서울특별시 종로구 삼봉로 43","삼봉로 43","미래부(KT)","126.979642","37.573033","WF152824"
"종로구","공공기관","종로구청","서울특별시 종로구 삼봉로 43","삼봉로 43","미래부(KT)","126.979642","37.573033","WF152825"
"종로구","공공기관","종로소방서","서울특별시 종로구 종로1길 28","종로1길 28","미래부(KT)","126.9789142","37.5728428","WF152826"
"종로구","공공기관","종로소방서","서울특별시 종로구 종로1길 28","종로1길 28","미래부(KT)","126.9789142","37.5728428","WF152827"
"종로구","공공기관","종로소방서","서울특별시 종로구 종로1길 28","종로1길 28","미래부(KT)","126.9789142","37.5728428","WF152828"
"종로구","공공기관","종로소방서","서울특별시 종로구 종로1길 28","종로1길 28","미래부(KT)","126.9789142","37.5728428","WF152829"
"종로구","공공기관","종로소방서","서울특별시 종로구 종로1길 28","종로1길 28","미래부(KT)","126.9789142","37.5728428","WF152830"
"종로구","문화관광","종로청소년문화센터","서울특별시 종로구 명륜길 90","명륜3가 1-1042","미래부(SKT)","126.993361","37.5906566","WF152831"
"종로구","공공기관","창신제1동 주민센터","서울특별시 종로구 지봉로 8-6","지붕로 8-6","미래부(KT)","127.0163572","37.5707176","WF152832"
"종로구","공공기관","창신제1동 주민센터","서울특별시 종로구 지봉로 8-6","지붕로 8-6","미래부(KT)","127.0163572","37.5707176","WF152833"
"종로구","공공기관","창신제1동 주민센터","서울특별시 종로구 지봉로 8-6","지붕로 8-6","미래부(KT)","127.0163572","37.5707176","WF152834"
"종로구","공공기관","청운효자동 주민센터","서울특별시 종로구 자하문로 92","자하문로 92","미래부(KT)","126.9706312","37.5841019","WF152835"
"종로구","공공기관","청운효자동 주민센터","서울특별시 종로구 자하문로 92","자하문로 92","미래부(KT)","126.9706312","37.5841019","WF152836"
"종로구","공공기관","청운효자동 주민센터","서울특별시 종로구 자하문로 92","자하문로 92","미래부(KT)","126.9706312","37.5841019","WF152837"
"종로구","공공기관","혜화동 주민센터","서울특별시 종로구 혜화로 12","혜화로 12","미래부(KT)","127.0005764","37.5869186","WF152838"
"종로구","공공기관","혜화동 주민센터","서울특별시 종로구 혜화로 12","혜화로 12","미래부(KT)","127.0005764","37.5869186","WF152839"
"종로구","공공기관","혜화동 주민센터","서울특별시 종로구 혜화로 12","혜화로 12","미래부(KT)","127.0005764","37.5869186","WF152840"
"종로구","공공기관","혜화동 주민센터","서울특별시 종로구 혜화로 12","혜화로 12","미래부(KT)","127.0005764","37.5869186","WF152841"
"종로구","공공기관","혜화동 주민센터","서울특별시 종로구 혜화로 12","혜화로 12","미래부(KT)","127.0005764","37.5869186","WF152842"
"종로구","문화관광","SH클럽","서울특별시 종로구 동숭길 25","동숭동 1-131","KT","127.003564","37.579808","WF162392"
"종로구","문화관광","SH클럽","서울특별시 종로구 동숭길 25","동숭동 1-131","KT","127.003564","37.579808","WF162393"
"종로구","문화관광","SH클럽","서울특별시 종로구 동숭길 25","동숭동 1-131","KT","127.003564","37.579808","WF162394"
"종로구","공공기관","국세청","서울특별시 종로구 종로5길 86","수송동 104","KT","126.979807","37.574156","WF162395"
"종로구","공공기관","국세청","서울특별시 종로구 종로5길 86","수송동 104","KT","126.979807","37.574156","WF162396"
"종로구","공공기관","동덕여자대학교","서울특별시 종로구 동숭길 126","동숭동 1-6","KT","127.003325","37.583624","WF162397"
"종로구","공공기관","동덕여자대학교","서울특별시 종로구 동숭길 126","동숭동 1-6","KT","127.003325","37.583624","WF162398"
"종로구","문화관광","동숭동복합문화시설공간","서울특별시 종로구 대학로10길 17","동숭동 1-67","KT","127.003206","37.582022","WF162399"
"종로구","문화관광","동숭동복합문화시설공간","서울특별시 종로구 대학로10길 17","동숭동 1-67","KT","127.003206","37.582022","WF162400"
"종로구","문화관광","동숭동복합문화시설공간","서울특별시 종로구 대학로10길 17","동숭동 1-67","KT","127.003206","37.582022","WF162401"
"종로구","문화관광","동숭동복합문화시설공간","서울특별시 종로구 대학로10길 17","동숭동 1-67","KT","127.003206","37.582022","WF162402"
"종로구","문화관광","동숭동복합문화시설공간","서울특별시 종로구 대학로10길 17","동숭동 1-67","KT","127.003206","37.582022","WF162403"
"종로구","문화관광","동아서울시네마","서울특별시 종로구 삼일대로 428","낙원동 284-6","KT","126.987991","37.572646","WF162404"
"종로구","문화관광","동아서울시네마","서울특별시 종로구 삼일대로 428","낙원동 284-6","KT","126.987991","37.572646","WF162405"
"종로구","문화관광","동아서울시네마","서울특별시 종로구 삼일대로 428","낙원동 284-6","KT","126.987991","37.572646","WF162406"
"종로구","문화관광","두산아트센터","서울특별시 종로구 종로33길 15","연지동 270","KT","127.001019","37.571724","WF162407"
"종로구","문화관광","두산아트센터","서울특별시 종로구 종로33길 15","연지동 270","KT","127.001019","37.571724","WF162408"
"종로구","문화관광","두산아트센터","서울특별시 종로구 종로33길 15","연지동 270","KT","127.001019","37.571724","WF162409"
"종로구","문화관광","두산아트센터","서울특별시 종로구 종로33길 15","연지동 270","KT","127.001019","37.571724","WF162410"
"종로구","문화관광","두산아트센터","서울특별시 종로구 종로33길 15","연지동 270","KT","127.001019","37.571724","WF162411"
"종로구","문화관광","두산아트센터","서울특별시 종로구 종로33길 15","연지동 270","KT","127.001019","37.571724","WF162412"
"종로구","문화관광","두산아트센터","서울특별시 종로구 종로33길 15","연지동 270","KT","127.001019","37.571724","WF162413"
"종로구","문화관광","두산아트센터","서울특별시 종로구 종로33길 15","연지동 270","KT","127.001019","37.571724","WF162414"
"종로구","문화관광","백악관","서울특별시 종로구 인사동9길 16","관훈동 192-21","KT","126.984133","37.573561","WF162415"
"종로구","문화관광","백악관","서울특별시 종로구 인사동9길 16","관훈동 192-21","KT","126.984133","37.573561","WF162416"
"종로구","문화관광","봉산민속극장","서울특별시 종로구 동숭1길 11-1","동숭동 31-9","KT","127.005262","37.580221","WF162417"
"종로구","문화관광","예술마당","서울특별시 종로구 이화장길 26","이화동 139","KT","127.003973","37.576462","WF162418"
"종로구","문화관광","예술마당","서울특별시 종로구 이화장길 26","이화동 139","KT","127.003973","37.576462","WF162419"
"종로구","문화관광","예술마당","서울특별시 종로구 이화장길 26","이화동 139","KT","127.003973","37.576462","WF162420"
"종로구","문화관광","예술마당","서울특별시 종로구 이화장길 26","이화동 139","KT","127.003973","37.576462","WF162421"
"종로구","문화관광","예술마당","서울특별시 종로구 이화장길 26","이화동 139","KT","127.003973","37.576462","WF162422"
"종로구","문화관광","예술마당","서울특별시 종로구 이화장길 26","이화동 139","KT","127.003973","37.576462","WF162423"
"종로구","문화관광","예술마당","서울특별시 종로구 이화장길 26","이화동 139","KT","127.003973","37.576462","WF162424"
"종로구","문화관광","예술마당","서울특별시 종로구 이화장길 26","이화동 139","KT","127.003973","37.576462","WF162425"
"종로구","문화관광","제로원디자인센터","서울특별시 종로구 동숭길 122-6","동숭동 1-1","KT","127.004003","37.583331","WF162426"
"종로구","문화관광","제로원디자인센터","서울특별시 종로구 동숭길 122-6","동숭동 1-1","KT","127.004003","37.583331","WF162427"
"종로구","문화관광","제로원디자인센터","서울특별시 종로구 동숭길 122-6","동숭동 1-1","KT","127.004003","37.583331","WF162428"
"종로구","문화관광","제로원디자인센터","서울특별시 종로구 동숭길 122-6","동숭동 1-1","KT","127.004003","37.583331","WF162429"
"종로구","공공기관","청계천","서울특별시 종로구 청계천로 83","관철동 11-4","KT","126.986701","37.568375","WF162430"
"종로구","공공기관","청계천","서울특별시 종로구 청계천로 151","장사동 189-5","KT","126.994498","37.568677","WF162431"
"종로구","공공기관","청계천","서울특별시 종로구 청계천로 151","장사동 189-5","KT","126.994498","37.568677","WF162432"
"종로구","공공기관","청계천","서울특별시 종로구 청계천로 151","장사동 189-5","KT","126.994498","37.568677","WF162433"
"종로구","문화관광","한성아트홀","서울특별시 종로구 창경궁로 254","명륜2가 41-4","KT","126.999974","37.583672","WF162434"
"종로구","문화관광","한옥체험관","서울특별시 종로구 북촌로8길 20","계동 75-4","KT","126.986131","37.580848","WF162435"
"종로구","문화관광","한옥체험관","서울특별시 종로구 북촌로8길 20","계동 75-4","KT","126.986131","37.580848","WF162436"
"종로구","공공기관","헌법재판소","서울특별시 종로구 북촌로 15","재동 83","KT","126.984936","37.577835","WF162437"
"종로구","공공기관","헌법재판소","서울특별시 종로구 북촌로 15","재동 83","KT","126.984936","37.577835","WF162438"
"종로구","공공기관","헌법재판소","서울특별시 종로구 북촌로 15","재동 83","KT","126.984936","37.577835","WF162439"
"종로구","공공기관","헌법재판소","서울특별시 종로구 북촌로 15","재동 83","KT","126.984936","37.577835","WF162440"
"종로구","공공기관","헌법재판소","서울특별시 종로구 북촌로 15","재동 83","KT","126.984936","37.577835","WF162441"
"종로구","공공기관","헌법재판소","서울특별시 종로구 북촌로 15","재동 83","KT","126.984936","37.577835","WF162442"
"종로구","주요거리","탑골공원역거리","서울특별시 종로구 수표로 115","낙원동 210(주정차 7)","서울시(KT)","126.989142","37.571496","WF162443"
"종로구","주요거리","탑골공원역거리","서울특별시 종로구 수표로 115","낙원동 210(주정차 7)","서울시(KT)","126.989142","37.571496","WF162444"
"종로구","주요거리","탑골공원역거리","서울특별시 종로구 종로17길 52","낙원동 237-2(주정차 6)","서울시(KT)","126.988466","37.572475","WF162445"
"종로구","주요거리","탑골공원역거리","서울특별시 종로구 종로17길 52","낙원동 237-2(주정차 6)","서울시(KT)","126.988466","37.572475","WF162446"
"종로구","주요거리","탑골공원역거리","서울특별시 종로구 종로 99","종로2가 38-4(주정차 5)","서울시(KT)","126.987791","37.571055","WF162447"
"종로구","주요거리","탑골공원역거리","서울특별시 종로구 종로 99","종로2가 38-4(주정차 5)","서울시(KT)","126.987791","37.571055","WF162448"
"종로구","주요거리","탑골공원주변","종로구 종로2가 38-6","낙원상가앞 공영주차장","서울시(SAW)","126.9878452","37.5717632","WF171001"
"종로구","주요거리","탑골공원주변","종로구  종로2가 38-6","낙원상가앞 공영주차장","서울시(SAW)","126.9878452","37.5717632","WF171002"
"종로구","공원","탑골공원주변","종로구종로2가31-1","낙원상가앞 공영주차장 탑골공원주변","서울시(SAW)","126.9888496","37.5707631","WF171003"
"종로구","공원","탑골공원주변","종로구종로2가31-1","낙원상가앞 공영주차장 탑골공원주변","서울시(SAW)","126.9888496","37.5707631","WF171004"
"종로구","주요거리","대학로거리","종로구  명륜4가 80-1","방범 240","서울시(SAW)","126.9999167","37.58209","WF171005"
"종로구","주요거리","대학로거리","종로구  명륜4가 80-1","방범 240","서울시(SAW)","126.9999167","37.58209","WF171006"
"종로구","주요거리","대학로거리 2","종로구 명륜4가 36-1","명륜4가 36-1 들풀 앞(방범 170)","서울시(삼성)","127.0007683","37.5824834","WF171007"
"종로구","주요거리","동문시장 앞 거리","종로구 창신동 436-73","방범 194","서울시(SAW)","127.0157233","37.5700292","WF171008"
"종로구","주요거리","동문시장 앞 거리","종로구 창신동 436-73","방범 194","서울시(SAW)","127.0157233","37.5700292","WF171009"
"종로구","주요거리","동문시장앞 거리 2","종로구 창신동 393-18","창신동 393-18(주정차 50)","서울시(삼성)","127.0157144","37.5708529","WF171010"
"종로구","주요거리","동문시장앞 거리 3","종로구 창신1동 435-1","창신1동 435-1(방범 255)","서울시(삼성)","127.011645","37.5707064","WF171011"
"종로구","주요거리","동문시장앞 거리 4","종로구 창신1동 432","창신1동 432 앞(방범 189)","서울시(삼성)","127.0126419","37.5707205","WF171012"
"종로구","주요거리","동묘시장앞 거리 1","종로구 숭인동 238-1","숭인동 238-1(방범 221)","서울시(삼성)","127.0182985","37.5723597","WF171013"
"종로구","주요거리","동묘시장앞 거리 2","종로구 숭인동 242-1","숭인동 242-1(방범 220)","서울시(삼성)","127.0183746","37.5718461","WF171014"
"종로구","주요거리","동묘시장앞 거리 3","종로구 숭인동 232-2","숭인동 232-2(방범 289)","서울시(삼성)","127.019358","37.5719064","WF171015"
"종로구","공공기관","북촌","서울특별시 종로구 북촌로5길 48?","서울교육박물관","서울시(SAW)","126.983159","37.579779","WF179999"
"종로구","주요거리","다시세운","종로3가143-1",""방범103 세운광장향"","서울시(삼성)","126.9953978","37.5703407","WF181001"
"종로구","주요거리","다시세운","종로3가143-1",""방범103 종묘공원입구향"","서울시(삼성)","126.9953978","37.5703407","WF181002"
"종로구","복지센터등","청운양로원","종로구비봉길76",""구기동 216 1층 사무실"","서울시(삼성)","126.954571","37.6153072","WF181003"
"종로구","복지센터등","청운양로원","종로구비봉길76",""구기동 216 2층 식당"","서울시(삼성)","126.954571","37.6153072","WF181004"
"종로구","복지센터등","청운양로원","종로구비봉길76",""구기동 216 3층 복도"","서울시(삼성)","126.954571","37.6153072","WF181005"
"종로구","복지센터등","청운양로원","종로구비봉길76",""구기동 216 2층 프로그램실"","서울시(삼성)","126.954571","37.6153072","WF181006"
"종로구","복지센터등","세검정실버홈","종로구평창2길5",""평창동 296-8 지하1층 사무실"","서울시(tplink)","126.9636702","37.605635","WF181007"
"종로구","복지센터등","세검정실버홈","종로구평창2길5",""평창동 296-8 1층 케어실"","서울시(tplink)","126.9636702","37.605635","WF181008"
"종로구","복지센터등","아름다운뜰안에 요양원","종로구평창21길70",""평창동 523-38 2층 케어실"","서울시(tplink)","126.9682994","37.6114963","WF181009"
"종로구","복지센터등","아름다운뜰안에 요양원","종로구평창21길70",""평창동 523-38 3층 케어실"","서울시(tplink)","126.9682994","37.6114963","WF181010"
"종로구","복지센터등","종로데이케어센터","종로구지봉로13길82",""창신3동 23-344 4층 사무실"","서울시(tplink)","127.0124453","37.5772468","WF181011"
"종로구","복지센터등","우리모두재가노인지원센터","종로구지봉로12나길1B02호",""숭인동 57-37 사무실"","서울시(tplink)","127.0165668","37.5776899","WF181012"
"종로구","문화관광","돈의문박물관마을","송월길 14-3","마을마당안내소가로등폴","서울시(삼성)","126.968513","37.568798","WF190005"
"중구","주요거리","명동거리1-1","서울특별시 중구 남대문로 74","불란서 안경원 앞 주정차CCTV","LGU+","126.9823526","37.5637378","WF111246"
"중구","주요거리","명동거리1-10","서울특별시 중구 명동길 53","VIPS 앞 CCTV(1)","LGU+","126.9852481","37.5639262","WF111247"
"중구","주요거리","명동거리1-11","서울특별시 중구 명동길 53","VIPS 앞 CCTV(2)","LGU+","126.9852368","37.5639262","WF111248"
"중구","주요거리","명동거리1-12","서울특별시 중구 명동길 43","신한은행앞 가로등(1)","LGU+","126.9846499","37.5638181","WF111249"
"중구","주요거리","명동거리1-13","서울특별시 중구 명동길 43","신한은행앞 가로등(2)","LGU+","126.9846442","37.5638208","WF111250"
"중구","주요거리","명동거리1-2","서울특별시 중구 남대문로 74","불란서 안경원 앞 주정차CCTV","LGU+","126.9823526","37.5637378","WF111251"
"중구","주요거리","명동거리1-3","서울특별시 중구 남대문로 74","불란서 안경원 앞 주정차CCTV","LGU+","126.9823526","37.5637378","WF111252"
"중구","주요거리","명동거리1-4","서울특별시 중구 명동4길 2","MLB앞 방범CCTV","LGU+","126.9834382","37.5634638","WF111253"
"중구","주요거리","명동거리1-5","서울특별시 중구 명동4길 2","MLB앞 방범CCTV","LGU+","126.9834382","37.5634638","WF111254"
"중구","주요거리","명동거리1-6","서울특별시 중구 명동7길 13","ABC마트앞 주정차CCTV","LGU+","126.9843078","37.5644863","WF111255"
"중구","주요거리","명동거리1-7","서울특별시 중구 명동7길 13","ABC CCTV(2)","LGU+","126.9843203","37.5644891","WF111256"
"중구","주요거리","명동거리1-8","서울특별시 중구 명동길 45","우리은행 앞 CCTV(1)","LGU+","126.9849145","37.5638599","WF111257"
"중구","주요거리","명동거리1-9","서울특별시 중구 명동길 47","우리은행 앞 CCTV(2)","LGU+","126.9849642","37.5638808","WF111258"
"중구","주요거리","청계천#3","서울특별시 중구 무교로 32","광통교(방향)사거리 텍사스바 앞  CCTV 기둥","KT","126.9793917","37.5688246","WF111259"
"중구","주요거리","청계천#4","서울특별시 중구 남대문로 125","광교(종로방향)사거리 CCTV 기둥","KT","126.9825764","37.5689251","WF111260"
"중구","주요거리","청계천#5","서울특별시 중구 청계천로 24","광통교(방향)시티은행본점 앞 가로등 기둥","KT","126.9803353","37.5687783","WF111261"
"중구","주요거리","청계천#7","서울특별시 중구 무교로 32","광통교(방향)웨스턴아이스바 앞 C","KT","126.9797757","37.5688146","WF111262"
"중구","주요거리","청계천#8","서울특별시 종로구 청계천로 1","청계광장 파이낸스센터 앞 CCTV 기둥","KT","126.9774677","37.5691604","WF111263"
"중구","주요거리","명동거리1-14","서울특별시 중구 명동길 20","명동길 1(MLB~예술극장) / 명동2가 83-5","서울시(SKT)","126.9834082","37.5636235","WF111264"
"중구","주요거리","명동거리1-15","서울특별시 중구 명동길 14","명동길 1(MLB~CGV명동) / 명동2가 83-5","서울시(SKT)","126.983266","37.5636416","WF111265"
"중구","주요거리","명동거리1-16","서울특별시 중구 명동길 53","차-51 (ABC마트~로얄호텔) / 명동2가 51-2","서울시(SKT)","126.9851601","37.5638979","WF111266"
"중구","주요거리","명동거리1-17","서울특별시 중구 명동길 49","차-51 (ABC마트~예술극장) / 명동2가 51-2","서울시(SKT)","126.9850553","37.5638621","WF111267"
"중구","주요거리","명동거리1-18","서울특별시  중구 명동8길 27","CCTV 남301 명동2가 31-1","서울시(SKT)","126.9853774","37.5628016","WF111268"
"중구","주요거리","명동거리1-19","서울특별시 중구 명동8길 27","CCTV 남301( 명동2가 31-1)","서울시(SKT)","126.9853774","37.5628016","WF111269"
"중구","주요거리","청계천#15","서울특별시 중구 청계천로 106","이화고시텔~삼일교 / 수표동 62-4/차-6","서울시(SKT)","126.9893372","37.5679692","WF111270"
"중구","주요거리","청계천#16","서울특별시 중구 청계천로 106","이화고시텔~삼일교 / 수표동 62-4/차-6","서울시(SKT)","126.9892562","37.5679693","WF111271"
"중구","주요거리","청계천#17","서울특별시 중구 청계천로 132","청계천로 2(관수교~수표교) / 입정동 214","서울시(SKT)","126.9920655","37.568147","WF111272"
"중구","주요거리","청계천#18","서울특별시 중구 청계천로 132","청계천로 2(관수교~세운교) / 입정동 214","서울시(SKT)","126.9922003","37.5681592","WF111273"
"중구","주요거리","충무로거리","서울특별시 중구 명동8나길 3","충무로2가길(신한은행~CGV) / 충무로1가 65-4","서울시(SKT)","126.9848551","37.5614674","WF111274"
"중구","주요거리","충무로거리","서울특별시 중구 명동8길 52","충무로2가길(신한은행~미스터피자) /충무로1가 65-4  남 302","서울시(SKT)","126.98493","37.5614853","WF111275"
"중구","주요거리","충무로거리","서울특별시 중구 명동8나길 15","충무로1가길(호텔스카이파크1호점~이끼돈까스) / 충무로1가 24-23","서울시(SKT)","126.9840466","37.561378","WF111276"
"중구","주요거리","충무로거리","서울특별시 중구 명동8나길 15","충무로1가길(호텔스카이파크1호점~T월드명동직영) / 충무로1가 24-23","서울시(SKT)","126.9841664","37.5613839","WF111277"
"중구","공공기관","중구청","창경궁로 17","본관1층(민원여권과)","자치구","126.997551","37.563758","WF111278"
"중구","공공기관","중구청","창경궁로 17","본관1층(당직실앞)","자치구","126.997551","37.563758","WF111279"
"중구","공공기관","중구청","창경궁로 17","본관2층(세무1과)","자치구","126.997551","37.563758","WF111280"
"중구","공공기관","중구청","창경궁로 17","본관2층(세무2과)","자치구","126.997551","37.563758","WF111281"
"중구","공공기관","중구청","창경궁로 17","본관2층(재무과)","자치구","126.997551","37.563758","WF111282"
"중구","공공기관","중구청","창경궁로 17","본관3층(사회적경제과)","자치구","126.997551","37.563758","WF111283"
"중구","공공기관","중구청","창경궁로 17","본관3층(부구청장실)","자치구","126.997551","37.563758","WF111284"
"중구","공공기관","중구청","창경궁로 17","본관4층(정보통신실)","자치구","126.997551","37.563758","WF111285"
"중구","공공기관","중구청","창경궁로 17","본관3층(생활안전담당관)","자치구","126.997551","37.563758","WF111286"
"중구","공공기관","중구청","창경궁로 17","본관4층(기획조정과)","자치구","126.997551","37.563758","WF111287"
"중구","공공기관","중구청","창경궁로 17","본관4층(도심산업과)","자치구","126.997551","37.563758","WF111288"
"중구","공공기관","중구청","창경궁로 17","본관5층(청소행정과)","자치구","126.997551","37.563758","WF111289"
"중구","공공기관","중구청","창경궁로 17","본관6층(건축과)","자치구","126.997551","37.563758","WF111290"
"중구","공공기관","중구청","창경궁로 17","본관6층(도심재생과)","자치구","126.997551","37.563758","WF111291"
"중구","공공기관","중구청","창경궁로 17","본관7층(대강당1)","자치구","126.997551","37.563758","WF111292"
"중구","공공기관","중구청","창경궁로 17","본관7층(가로환경과)","자치구","126.997551","37.563758","WF111293"
"중구","공공기관","중구청","창경궁로 17","본관7층(공무원노조사무실)","자치구","126.997551","37.563758","WF111294"
"중구","공공기관","중구청","창경궁로 17","본관1층(자동차민원실)","자치구","126.997551","37.563758","WF111295"
"중구","공공기관","중구청","창경궁로 17","본관2층(주차관리과과징팀)","자치구","126.997551","37.563758","WF111296"
"중구","공공기관","중구청","창경궁로 17","본관5층(전통시장과)","자치구","126.997551","37.563758","WF111297"
"중구","공공기관","중구청","창경궁로 17","본관4층(방호실앞)","자치구","126.997551","37.563758","WF111298"
"중구","공공기관","광희동 주민센터","퇴계로 303-9","광희동주민센터1층민원실","자치구","127.005012","37.564411","WF111299"
"중구","공공기관","중구구의회","을지로39길 40","구의회1층","자치구","127.005909","37.568523","WF111300"
"중구","공공기관","중구구의회","을지로39길 40","구의회1층","자치구","127.005909","37.568523","WF111301"
"중구","공공기관","중구구의회","을지로39길 40","구의회1층","자치구","127.005909","37.568523","WF111302"
"중구","공공기관","중구구의회","을지로39길 40","구의회2층","자치구","127.005909","37.568523","WF111303"
"중구","공공기관","중구구의회","을지로39길 40","구의회2층","자치구","127.005909","37.568523","WF111304"
"중구","공공기관","중구구의회","을지로39길 40","구의회4층","자치구","127.005909","37.568523","WF111305"
"중구","공공기관","중구구의회","을지로39길 40","구의회4층","자치구","127.005909","37.568523","WF111306"
"중구","공공기관","중구구의회","을지로39길 40","구의회4층","자치구","127.005909","37.568523","WF111307"
"중구","공공기관","다산동 주민센터","동호로15길 50","다산동주민센터1층민원실","자치구","127.008247","37.554306","WF111308"
"중구","공공기관","동화동 주민센터","다산로36길 100","동화동주민센터1층민원실","자치구","127.019491","37.559205","WF111309"
"중구","공공기관","명동 주민센터","퇴계로20길 3","명동주민센터1층민원실","자치구","126.985812","37.560014","WF111310"
"중구","공공기관","중구보건소","다산로39길 16","보건소1층","자치구","127.015068","37.564573","WF111311"
"중구","공공기관","중구보건소","다산로39길 16","보건소1층","자치구","127.015068","37.564573","WF111312"
"중구","공공기관","중구보건소","다산로39길 16","보건소2층","자치구","127.015068","37.564573","WF111313"
"중구","공공기관","중구보건소","다산로39길 16","보건소2층","자치구","127.015068","37.564573","WF111314"
"중구","공공기관","중구보건소","다산로39길 16","보건소3층","자치구","127.015068","37.564573","WF111315"
"중구","공공기관","중구보건소","다산로39길 16","보건소3층","자치구","127.015068","37.564573","WF111316"
"중구","공공기관","중구보건소","다산로39길 16","보건소4층","자치구","127.015068","37.564573","WF111317"
"중구","공공기관","중구보건소","다산로39길 16","보건소5층","자치구","127.015068","37.564573","WF111318"
"중구","공공기관","소공동 주민센터","남대문로1길 31-5","소공동1층민원실","자치구","126.977027","37.562383","WF111319"
"중구","공공기관","신당5동 주민센터","다산로44길 85","신당5동1층민원실","자치구","127.021852","37.565087","WF111320"
"중구","공공기관","신당동 주민센터","다산로 211","신당동1층민원실","자치구","127.014526","37.562065","WF111321"
"중구","공공기관","약수동 주민센터","다산로 92","약수동1층민원실","자치구","127.008973","37.552426","WF111322"
"중구","공공기관","을지로 주민센터","충무로9길 19","을지로1층민원실","자치구","126.991335","37.566658","WF111323"
"중구","공공기관","장충동 주민센터","장충단로8길 22","장충동1층민원실","자치구","127.007826","37.561867","WF111324"
"중구","공공기관","청구동 주민센터","청구로3길 55","청구동1층민원실","자치구","127.014671","37.557028","WF111325"
"중구","공공기관","필동 주민센터","퇴계로36길 42","필동1층민원실","자치구","126.995586","37.560119","WF111326"
"중구","공공기관","황학동 주민센터","난계로11길 52","황학동1층민원실","자치구","127.021396","37.567362","WF111327"
"중구","공공기관","회현동 주민센터","퇴계로8길 46","회현동1층민원실","자치구","126.979353","37.557239","WF111328"
"중구","문화관광","남산골한옥마을","서울특별시 중구 퇴계로34길 28","관리사무소 좌측 벽면","KT","126.9931806","37.5595583","WF121903"
"중구","문화관광","남산골한옥마을","서울특별시 중구 퇴계로34길 28","출입구 앞 화장실 좌측 벽면-1","KT","126.9932285","37.5592867","WF121904"
"중구","문화관광","남산골한옥마을","서울특별시 중구 퇴계로34길 28","출입구 앞 화장실 좌측 벽면-2","KT","126.9933064","37.5592675","WF121905"
"중구","문화관광","남산골한옥마을","서울특별시 중구 퇴계로32길 42","청류정 앞 가로등 전주 벽면-3","KT","126.9930189","37.5588719","WF121906"
"중구","문화관광","덕수궁 정문","서울특별시 중구 세종대로 101",""대한문앞 CCTV(광장쪽 1 대한문쪽 1)"","LGU+","126.9768087","37.5647136","WF121907"
"중구","문화관광","덕수궁 정문","서울특별시 중구 세종대로 101",""대한문앞 CCTV(광장쪽 1 대한문쪽 1)"","LGU+","126.9768087","37.5647136","WF121908"
